term,ccode,section,enrolled
1161,SYDE 352,001,87
1161,SYDE 352,002,9
1161,SYDE 362,001,81
1161,SYDE 362,002,3
1161,SYDE 362,003,1
1161,SYDE 372,001,58
1161,SYDE 384,001,35
1161,SYDE 402,001,72
1161,SYDE 462,001,69
1161,SYDE 522,001,56
1161,SYDE 522,002,1
1161,SYDE 531,001,23
1161,SYDE 542,001,50
1161,SYDE 544,001,12
1161,SYDE 552,001,14
1161,SYDE 556,001,15
1161,SYDE 633,001,11
1161,SYDE 642,001,4
1161,SYDE 673,001,8
1161,SYDE 675,001,19
1161,SYDE 683,001,9
1161,SYDE 730,001,3
1161,SYDE 740,001,2
1161,SYDE 750,001,5
1161,SYDE 750,002,3
1161,SYDE 750,003,4
1161,SYDE 770,001,1
1161,SYDE 780,001,1
1161,EARTH 122,001,242
1161,EARTH 221,001,66
1161,EARTH 232,001,48
1161,EARTH 238,001,93
1161,EARTH 281,001,78
1161,EARTH 321,001,20
1161,EARTH 332,001,28
1161,EARTH 333,001,77
1161,EARTH 336,001,73
1161,EARTH 358,001,72
1161,EARTH 435,001,21
1161,EARTH 437,001,25
1161,EARTH 438,001,34
1161,EARTH 456,001,35
1161,EARTH 459,001,30
1161,EARTH 460,001,11
1161,EARTH 471,001,44
1161,EARTH 620,001,6
1161,EARTH 622,001,11
1161,EARTH 638,001,0
1161,EARTH 644,001,6
1161,EARTH 656,001,6
1161,EARTH 659,001,3
1161,EARTH 691,001,1
1161,EARTH 691,002,4
1161,EARTH 691,003,2
1161,EARTH 691,004,0
1161,EARTH 691,005,1
1161,EARTH 691,006,1
1161,EARTH 691,007,2
1161,EARTH 691,008,1
1161,EARTH 691,009,2
1161,EARTH 692,001,1
1161,EARTH 692,002,0
1161,EARTH 692,003,0
1161,EARTH 692,004,1
1161,EARTH 692,005,1
1161,EARTH 695,001,11
1161,SE 102,001,116
1161,SE 301,001,137
1161,SE 350,001,142
1161,SE 350,002,2
1161,SE 402,001,66
1161,SE 465,001,152
1161,SE 465,002,67
1161,SE 465,003,3
1161,SE 491,001,82
1161,BIOL 1XX,001,1
1161,BIOL 2XX,001,2
1161,BIOL 3XX,001,1
1161,BIOL 4XX,001,1
1161,BIOL 101,001,23
1161,BIOL 120,001,270
1161,BIOL 130,001,158
1161,BIOL 165,001,298
1161,BIOL 211,001,143
1161,BIOL 239,001,438
1161,BIOL 239,002,432
1161,BIOL 239,003,1
1161,BIOL 241,001,300
1161,BIOL 273,001,411
1161,BIOL 273,002,378
1161,BIOL 280,001,22
1161,BIOL 302,001,332
1161,BIOL 331,001,174
1161,BIOL 341,001,239
1161,BIOL 346,001,63
1161,BIOL 350,001,1
1161,BIOL 351,001,119
1161,BIOL 359,001,358
1161,BIOL 360,001,217
1161,BIOL 361,001,116
1161,BIOL 361,002,1
1161,BIOL 365,001,93
1161,BIOL 371,001,39
1161,BIOL 373,001,591
1161,BIOL 382,001,31
1161,BIOL 383,001,20
1161,BIOL 414,001,57
1161,BIOL 428,001,11
1161,BIOL 431,001,84
1161,BIOL 432,001,76
1161,BIOL 433,001,26
1161,BIOL 442,001,49
1161,BIOL 449,001,95
1161,BIOL 450,001,118
1161,BIOL 457,001,36
1161,BIOL 465,001,15
1161,BIOL 467,001,28
1161,BIOL 484,001,54
1161,BIOL 487,001,10
1161,BIOL 489,001,42
1161,BIOL 490A,001,4
1161,BIOL 490B,001,2
1161,BIOL 490C,001,0
1161,BIOL 490D,001,0
