term,ccode,section,enrolled
1139,ECE 150,002,155
1139,ECE 150,003,139
1139,ECE 200A,001,130
1139,ECE 200A,002,0
1139,ECE 200B,001,84
1139,ECE 200B,002,85
1139,ECE 200B,003,3
1139,ECE 205,001,129
1139,ECE 206,001,82
1139,ECE 207,001,86
1139,ECE 207,002,87
1139,ECE 209,001,100
1139,ECE 222,001,137
1139,ECE 222,002,135
1139,ECE 224,001,92
1139,ECE 224,002,55
1139,ECE 240,001,136
1139,ECE 242,001,90
1139,ECE 242,002,86
1139,ECE 250,001,132
1139,ECE 250,002,2
1139,ECE 254,001,108
1139,ECE 290,001,133
1139,ECE 300A,001,1
1139,ECE 300B,001,104
1139,ECE 300B,002,4
1139,ECE 318,001,110
1139,ECE 318,002,3
1139,ECE 327,001,1
1139,ECE 351,001,1
1139,ECE 356,001,54
1139,ECE 356,002,3
1139,ECE 358,001,54
1139,ECE 358,002,3
1139,ECE 361,001,62
1139,ECE 361,002,1
1139,ECE 390,001,103
1139,ECE 400A,001,4
1139,ECE 403,001,0
1139,ECE 411,001,1
1139,ECE 429,001,2
1139,ECE 451,001,2
1139,ECE 455,001,1
1139,ECE 484,001,122
1139,ECE 604,001,11
1139,ECE 606,001,24
1139,ECE 611,001,7
1139,ECE 630,001,22
1139,ECE 636,001,8
1139,ECE 637,001,8
1139,ECE 639,001,7
1139,ECE 651,001,54
1139,ECE 658,001,27
1139,ECE 662,001,31
1139,ECE 667,001,11
1139,ECE 671,001,21
1139,ECE 675,001,7
1139,ECE 678,001,8
1139,ECE 682,001,10
1139,ECE 700,001,6
1139,ECE 710,001,0
1139,ECE 710,002,7
1139,ECE 720,001,6
1139,ECE 725,001,5
1139,ECE 730,001,6
1139,ECE 730,002,0
1139,ECE 730,003,7
1139,ECE 750,001,20
1139,ECE 750,002,19
1139,ECE 750,003,12
1139,ECE 780,001,7
1139,ECE 6604PD,001,21
1139,ECE 6610PD,001,15
1139,ECE 6613PD,001,12
1139,ECE 6616PD,001,35
